name,phone,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,operator,isced:level,grades,religion,denomination,wikidata,wikipedia,website
Priest Elementary-Middle School,+1 313 849 3705,7840,Wagner St,Detroit,MI,48210,Detroit Public Schools Community District,0;1;2;3,K;1;2;3;4;5;6;7;8;9,,
Pulaski Elementary-Middle School,+1 313 866 7022,19725,Strasburg St,Detroit,MI,48205,Detroit Public Schools Community District,0;1;2,PK;K;1;2;3;4;5;6;7;8,,
Renaissance High School,+1 313 416 4600,6565,West Outer Dr,Detroit,MI,48235,Detroit Public Schools Community District,3,9;10;11;12,,,Q7312420,Renaissance High School,http://detroitk12.org/schools/renaissance/
Roberto Clemente Learning Academy,+1 313 849 3489,1551,Beard St,Detroit,MI,48209,Detroit Public Schools Community District,0;1,K;1;2;3;4;5,,
Ronald Brown Academy,+1 313 886 2611,11530,East Outer Dr,Detroit,MI,48224,Detroit Public Schools Community District,0;1;2,K;1;2;3;4;5;6;7;8,,
Sampson-Webber Leadership Academy,+1 313 596 4750,4700,Tireman St,Detroit,MI,48204,Detroit Public Schools Community District,0;1;2,K;1;2;3;4;5;6;7;8,,
Schulze Academy for Technology and Arts,+1 313 340 4400,10700,Santa Maria St,Detroit,MI,48221,Detroit Public Schools Community District,0;1;2,K;1;2;3;4;5;6,,
Southeastern High School,+1 313 866 4500,3030,Fairview Street,Detroit,MI,48214,Detroit Public Schools Community District,3,9;10;11;12,,,Q7569477,Southeastern High School (Michigan),http://detroit.k12.mi.us/schools/southeastern/
Spain Elementary-Middle School,+1 313 494 2081,3700,Beaubien St,Detroit,MI,48201,Detroit Public Schools Community District,0;1;2,K;1;2;3;4;5;6;7;8,,
The School at Marygrove,+1 248 961 2173,8425,W Mcnichols Rd,Detroit,MI,48221,Detroit Public Schools Community District,3,9;10;11;12,,
Thirkell Elementary-Middle School,+1 313 596 0990,7724,14Th St,Detroit,MI,48206,Detroit Public Schools Community District,0;1;2,K;1;2;3;4;5;6;7;8,,
Thurgood Marshall Elementary School,+1 313 494 8820,15531,Linwood St,Detroit,MI,48238,Detroit Public Schools Community District,0;1;2,K;1;2;3;4;5;6;7;8,,
Turning Point Academy,+1 313 347 8900,18501,Waltham St.,Detroit,MI,48205,Detroit Public Schools Community District,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Vernor Elementary School,+1 313 494 7342,13726,Pembroke Ave,Detroit,MI,48235,Detroit Public Schools Community District,0;1;2,K;1;2;3;4;5;6,,
Wayne Elementary School,+1 313 866 0400,10633,Courville St,Detroit,MI,48224,Detroit Public Schools Community District,0;1,K;1;2;3;4;5,,
West Side Academy of Information Technology and Cyber Security,+1 313 456 8000,4701,Mckinley,Detroit,MI,48208,Detroit Public Schools Community District,3,9;10;11;12,,
Western International High School,+1 313 849 4758,1500,Scotten St,Detroit,MI,48209,Detroit Public Schools Community District,3,9;10;11;12,,,Q7987971,Western International High School,http://detroitk12.org/schools/western/
Detroit Service Learning Academy Campus,+1 313 541 7619,21605,West 7 Mile Rd,Detroit,MI,48219,Detroit Service Learning Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Oak Park Service Learning Academy (OPSLA),+1 313 539 4115,21700,Marlow St,Oak Park,MI,48237,Detroit Service Learning Academy,0;1,K;1;2;3,,
Redford Service Learning Academy Campus,+1 313 541 7619,25490,Grand River Ave,Redford,MI,48240,Detroit Service Learning Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Distinctive College Prep.,+1 616 916 7490,17175,Olympia,Redford,MI,48240,Distinctive College Prep.,0;1,K;1;2;3;4,,
Distinctive College Prep.,+1 616 916 7590,19360,Harper Avenue,Harper Woods,MI,48225,Distinctive College Prep.,0;1,K;1;2;3;4;5,,
Dove Academy of Detroit,+1 313 366 9110,20001,Wexford,Detroit,MI,48234,Dove Academy of Detroit,0;1;2,K;1;2;3;4;5;6;7;8,,
Downriver Virtual Academy,+1 313 294 4750,27225,W Outer Dr,Ecorse,MI,48229,Ecorse Public Schools,2;3,6;7;8;9;10;11;12,,
Ecorse Community High School,+1 313 294 4700,27385,West Outer Dr,Ecorse,MI,48229,Ecorse Public Schools,2;3,8;9;10;11;12,,
GrandPort Elementary Academy,+1 313 294 4720,4536,6Th St,Ecorse,MI,48229,Ecorse Public Schools,1;2,4;5;6;7;8,,
Hope Academic Academy,+1 313 294 4750,27225,W Outer Drive,Ecorse,MI,48229,Ecorse Public Schools,3,9;10;11;12,,
Ralph J. Bunche Academy,+1 313 294 4710,503,Hyacinthe St,Ecorse,MI,48229,Ecorse Public Schools,0;1,K;1;2;3,,
SER Metro YouthBuild Learning Academy,+1 313 945 5200,5200,Stecker St,Dearborn,MI,48126,Ecorse Public Schools,3,9;10;11;12,,
The SER Learning Academy – East,+1 313 945 5200,5555,Conner,Detroit,MI,48213,Ecorse Public Schools,3,9;10;11;12,,
Escuela Avancemos,+1 313 596 0079,2635,Howard St,Detroit,MI,48216,Escuela Avancemos,0;1;2,K;1;2;3;4;5;6,,
Flagship Charter Academy,+1 313 933 7933,13661,Wisconsin Street,Detroit,MI,48238,Flagship Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Ethel C. Bobcean Elementary School,+1 734 535 6900,28300,Evergreen St,Flat Rock,MI,48134,Flat Rock Community Schools,0;1,PK;K;1;2,,
Flat Rock Academic Virtual Academy 6-12,+1 734 535 6600,25600,Seneca St,Flat Rock,MI,48134,Flat Rock Community Schools,2;3,6;7;8;9;10;11;12,,
Flat Rock Academic Virtual Academy K-5,+1 734 535 6600,25600,Seneca Street,Flat Rock,MI,48134,Flat Rock Community Schools,0;1,K;1;2;3;4;5,,
Flat Rock Community High School,+1 734 535 6600,25600,Seneca St,Flat Rock,MI,48134,Flat Rock Community Schools,3,9;10;11;12,,
John M. Barnes Elementary School,+1 734 535 6800,24925,Meadows Ave,Flat Rock,MI,48134,Flat Rock Community Schools,1,3;4;5,,
Thomas Simpson Middle School,+1 734 535 6700,24900,Meadows Ave,Flat Rock,MI,48134,Flat Rock Community Schools,2,6;7;8,,
Frontier International Academy,+1 313 462 6300,13322,Conant St,Detroit,MI,48212,Frontier International Academy,3,9;10;11;12,,
Frontier International Academy - Elementary School,+1 586 354 2044,28111,Imperial Drive,Warren,MI,48093,Frontier International Academy,0;1,K;1;2;3;4;5,,
Burger Development Center,+1 734 729 1830,28865,Carlysle St,Inkster,MI,48141,Garden City Public Schools,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Cambridge Alternative High School,+1 734 762 8430,28901,Cambridge St,Garden City,MI,48135,Garden City Public Schools,3,9;10;11;12,,
Douglas Elementary 3-4 Campus,+1 734 762 8450,6400,Hartel,Garden City,MI,48135,Garden City Public Schools,1,3;4,,
Farmington 5-6 Campus,+1 734 762 8460,33411,Marquette Ave,Garden City,MI,48135,Garden City Public Schools,1;2,5;6,,
Garden City High School,+1 734 762 8350,6500,Middlebelt Rd,Garden City,MI,48135,Garden City Public Schools,3,9;10;11;12,,,Q5522206,Garden City High School (Michigan),
Garden City Middle School,+1 734 762 8400,1851,Radcliff St,Garden City,MI,48135,Garden City Public Schools,2,7;8,,
Lathers Early Childhood and Kindergarten Center,+1 734 762 8490,28351,Marquette Ave,Garden City,MI,48135,Garden City Public Schools,0,K,,
Memorial Elementary 1-2 Campus,+1 734 762 8480,30001,Marquette,Garden City,MI,48135,Garden City Public Schools,1,1;2,,
George Crockett Academy,+1 313 896 6078,4851,14Th St,Detroit,MI,48208,George Crockett Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
George Washington Carver Elementary School,+1 313 865 6024,14510,2Nd Ave,Highland Park,MI,48203,George Washington Carver Academy,0;1,K;1;2;3;4,,
George Washington Carver Middle School,+1 313 865 6024,14510,2Nd Ave,Highland Park,MI,48203,George Washington Carver Academy,1;2,5;6;7;8,,
Chapman Elementary School,+1 734 379 6380,31500,Olmstead Rd,Rockwood,MI,48173,Gibraltar School District,0;1,K;1;2;3;4;5,,
Frank E. Weiss Elementary School,+1 734 379 7060,26631,Reaume St,Woodhaven,MI,48183,Gibraltar School District,0;1,K;1;2;3;4;5,,
Hunter Elementary School,+1 734 379 6390,21320,Roche Rd,Brownstown Twp,MI,48183,Gibraltar School District,0;1,PK;K;1;2;3;4;5,,
Lakeshore Virtual School,+1 734 379 7090,30550,W. Jefferson Ave,Gibraltar,MI,48173,Gibraltar School District,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Oscar A. Carlson High School,+1 734 379 7100,30550,West Jefferson Ave,Rockwood,MI,48173,Gibraltar School District,3,9;10;11;12,,
Parsons Elementary School,+1 734 379 7050,14473,Middle Gibraltar Rd,Rockwood,MI,48173,Gibraltar School District,0;1,K;1;2;3;4;5,,
Shumate Middle School,+1 734 379 7600,30448,West Jefferson Ave,Rockwood,MI,48173,Gibraltar School District,2,6;7;8,,
Global Heights Academy,+1 313 624 3400,23713,Joy Road,Dearborn Heights,MI,48127,Global Heights Academy,0;1,K;1;2;3;4;5,,
Grosse Ile High School,+1 734 362 2400,7800,Grays Dr,Grosse Ile,MI,48138,Grosse Ile Township Schools,3,9;10;11;12,,,Q5610541,Grosse Ile High School,http://www.gischools.org/schools/highschool/
Grosse Ile Middle School,+1 734 362 2500,23270,East River Rd,Grosse Ile,MI,48138,Grosse Ile Township Schools,2,6;7;8,,
Meridian Elementary School,+1 734 362 2700,26700,Meridian Rd,Grosse Ile,MI,48138,Grosse Ile Township Schools,1,3;4;5,,
Parke Lane Elementary School,+1 734 362 2600,21610,Parke Ln,Grosse Ile,MI,48138,Grosse Ile Township Schools,0;1,PK;K;1;2,,
Brownell Middle School,+1 313 432 3900,260,Chalfonte Ave,Grosse Pointe Farms,MI,48236,Grosse Pointe Public Schools,2,6;7;8,,
Charles A. Poupard Elementary School,+1 313 432 4800,20655,Lennon St,Harper Woods,MI,48225,Grosse Pointe Public Schools,0;1,PK;K;1;2;3;4;5,,
Ferry Elementary School,+1 313 432 4100,748,Roslyn Rd,Grosse Pointe Woods,MI,48236,Grosse Pointe Public Schools,0;1,K;1;2;3;4;5,,
George Defer Elementary School,+1 313 432 4000,15425,Kercheval Ave,Grosse Pointe Park,MI,48230,Grosse Pointe Public Schools,0;1,PK;K;1;2;3;4;5,,
Grosse Pointe North High School,+1 313 432 3200,707,Vernier Rd,Grosse Pointe Woods,MI,48236,Grosse Pointe Public Schools,3,9;10;11;12,,,Q5610551,Grosse Pointe North High School,http://gpschools.schoolwires.net/Domain/194
Grosse Pointe South High School,+1 313 432 3500,11,Grosse Pointe Blvd,Grosse Pointe Farms,MI,48236,Grosse Pointe Public Schools,3,9;10;11;12,,,Q5610558,Grosse Pointe South High School,
John Monteith Elementary School,+1 313 432 4500,1275,Cook Rd,Grosse Pointe Woods,MI,48236,Grosse Pointe Public Schools,0;1,PK;K;1;2;3;4;5,,
Kerby Elementary School,+1 313 432 4200,285,Kerby Rd,Grosse Pointe Farms,MI,48236,Grosse Pointe Public Schools,0;1,K;1;2;3;4;5,,
Lewis Maire Elementary School,+1 313 432 4300,740,Cadieux Rd,Grosse Pointe,MI,48230,Grosse Pointe Public Schools,0;1,PK;K;1;2;3;4;5,,
Parcells Middle School,+1 313 432 4600,20600,Mack Ave,Grosse Pointe Woods,MI,48236,Grosse Pointe Public Schools,2,6;7;8,,
Pierce Middle School,+1 313 432 4700,15430,Kercheval Ave,Grosse Pointe Park,MI,48230,Grosse Pointe Public Schools,2,6;7;8,,
Richard Elementary School,+1 313 432 4900,176,Mckinley Ave,Grosse Pointe Farms,MI,48236,Grosse Pointe Public Schools,0;1,K;1;2;3;4;5,,
Robert Trombly Elementary School,+1 313 432 5000,820,Beaconsfield Ave,Grosse Pointe Park,MI,48230,Grosse Pointe Public Schools,0;1,K;1;2;3;4;5,,
Stevens T. Mason Elementary School,+1 313 432 4400,1640,Vernier Rd,Grosse Pointe Woods,MI,48236,Grosse Pointe Public Schools,0;1,PK;K;1;2;3;4;5,,
Hamtramck Academy,+1 313 368 7312,11420,Conant St,Hamtramck,MI,48212,Hamtramck Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Dickinson East Elementary School,+1 313 873 9437,3385,Norwalk St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Dickinson West Elementary School,+1 313 365 5861,2333,Burger St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Early Childhood Elementary School,+1 313 891 3200,11680,Mcdougall St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",0;1,K;1;2,,
Hamtramck High School,+1 313 892 7505,11410,Charest St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",3,9;10;11;12,,,Q5646442,Hamtramck High School,
Holbrook School,+1 313 872 3203,2361,Alice St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",0;1;2,K;1;2;3;4;5;6;7;8,,
Horizon High School,+1 313 893 2355,3225,Caniff St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",3,9;10;11;12,,
Kosciuszko School,+1 313 365 4625,2333,Burger St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",2,7;8,,
Tau Beta School,+1 313 892 3812,3056,Hanley St,Hamtramck,MI,48212,"Hamtramck, School District of the City of",0;1;2,K;1;2;3;4;5;6;7;8,,
Hanley International Academy,+1 313 875 8888,2400,Denton St,Hamtramck,MI,48212,Hanley International Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Beacon Elementary School,+1 313 245 5343,19475,Beaconsfield St,Harper Woods,MI,48225,"Harper Woods, The School District of the City of",0;1,K;1;2,,
Diploma Success Community School,+1 586 933 6075,19872,Kelly Road,Harper Woods,MI,48225,"Harper Woods, The School District of the City of",0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Harper Academy,+1 313 245 3084,20225,Beaconsfield,Harper Woods,MI,48225,"Harper Woods, The School District of the City of",3,9;10;11;12,,
Harper Woods High School,+1 313 245 3084,20225,Beaconsfield St,Harper Woods,MI,48225,"Harper Woods, The School District of the City of",3,9;10;11;12,,,Q28230665,Harper Woods High School,
Harper Woods Middle School,+1 586 343 1830,19800,Anita St,Harper Woods,MI,48225,"Harper Woods, The School District of the City of",2,6;7;8,,
Harper Woods Virtual Academy,+1 800 297 2119,18901,15 Mile Rd,Clinton Twp,MI,48035,"Harper Woods, The School District of the City of",0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Tyrone Elementary School,+1 313 245 5379,19525,Tyrone St,Harper Woods,MI,48225,"Harper Woods, The School District of the City of",1,3;4;5,,
Henry Ford Academy,+1 313 982 6193,20900,Oakwood Blvd,Dearborn,MI,48124,Henry Ford Academy,3,9;10;11;12,,,Q5721400,Henry Ford Academy,
Barber Elementary School,+1 313 957 3005,45,East Buena Vista St,Highland Park,MI,48203,Highland Park Public School Academy System,0;1;2,PK;K;1;2;3;4;5;6;7;8,,
Hope Academy,+1 313 934 0054,12121,Broadstreet Ave,Detroit,MI,48204,Hope Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Hope of Detroit Academy - Elementary School,+1 313 897 8720,4443,North Campbell St,Detroit,MI,48210,Hope of Detroit Academy,0;1,K;1;2;3;4,,
Hope of Detroit Academy - Middle/High,+1 313 788 1122,4444,35Th Street,Detroit,MI,48210,Hope of Detroit Academy,1;2;3,5;6;7;8;9;10;11;12,,
Brown Elementary School,+1 734 782 2716,25485,Middlebelt Rd,New Boston,MI,48164,Huron School District,0;1,K;1;2;3;4;5,,
Carl T. Renton Junior High School,+1 734 782 2483,31578,Huron River Dr,New Boston,MI,48164,Huron School District,2,6;7;8,,
Huron High School,+1 734 782 1436,32044,Huron River Dr,New Boston,MI,48164,Huron School District,3,9;10;11;12,,,Q808759,"Huron High School (New Boston, Michigan)",
William D. Miller Elementary School,+1 734 753 4421,18955,Hannan Rd,New Boston,MI,48164,Huron School District,0;1,K;1;2;3;4;5,,
Inkster Preparatory Academy,+1 313 278 3825,27355,Woodsfield Street,Inkster,MI,48141,Inkster Preparatory Academy,0;1,K;1;2;3;4;5,,
Ivywood Classical Academy,+1 248 207 1757,14356,Genoa Ct,Plymouth,MI,48170,Ivywood Classical Academy,0;1,K;1;2;3;4;5,,
Jalen Rose Leadership Academy,+1 313 397 3333,15000,Trojan Street,Detroit,MI,48235,Jalen Rose Leadership Academy,3,9;10;11;12,,,Q17514053,Jalen Rose Leadership Academy,
Joy Preparatory Academy,+1 313 340 0023,15055,Dexter Ave,Detroit,MI,48238,Joy Preparatory Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Keystone Academy,+1 734 697 9470,47925,Bemis Rd,Belleville,MI,48111,Keystone Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Legacy Charter Academy,+1 877 223 6402,4900,E. Hildale Street,Detroit,MI,48234,Legacy Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Earl F. Carr School,+1 313 389 0230,3901,Ferris Ave,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",0;1,K;1;2;3;4;5,,
Hoover School,+1 313 389 0207,3750,Howard St,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",0;1,K;1;2;3;4;5,,
James Foote School,+1 313 389 0216,3250,Abbott Ave,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",0;1,K;1;2;3;4;5,,
Keppen School,+1 313 389 0232,661,Mill St,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",0;1,K;1;2;3;4;5,,
Lafayette School,+1 313 389 0224,1360,Lafayette Blvd,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",0;1,K;1;2;3;4;5,,
Lincoln Park High School,+1 313 389 0234,1701,Champaign Rd,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",3,9;10;11;12,,,Q14716191,Lincoln Park High School (Michigan),http://lincolnparkpublicschools.com/web/?iduser=456&page=home
Lincoln Park Middle School,+1 313 389 0757,2800,Lafayette Blvd,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",2,6;7;8,,
Max Paun School,+1 313 389 0218,2821,Bailey Ave,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",0;1,K;1;2;3;4;5,,
Raupp School,+1 313 389 0226,1351,Ethel Ave,Lincoln Park,MI,48146,"Lincoln Park, School District of the City of",0;1,K;1;2;3;4;5,,
Buchanan Elementary School,+1 734 744 2690,16400,Hubbard St,Livonia,MI,48154,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Churchill High School,+1 734 744 2650,8900,Newburgh Rd,Livonia,MI,48150,Livonia Public Schools School District,3,9;10;11;12,,
Cleveland Elementary School,+1 734 744 2700,28030,Cathedral St,Livonia,MI,48150,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Coolidge Elementary School,+1 734 744 2705,30500,Curtis Rd,Livonia,MI,48152,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Cooper Upper Elementary School,+1 734 744 2710,28550,Ann Arbor Trl,Westland,MI,48185,Livonia Public Schools School District,1;2,5;6,,
Emerson Middle School,+1 734 744 2665,29100,West Chicago St,Livonia,MI,48150,Livonia Public Schools School District,2,6;7;8,,
Franklin High School,+1 734 744 2655,31000,Joy Rd,Livonia,MI,48150,Livonia Public Schools School District,3,9;10;11;12,,,Q15218396,"Franklin High School (Livonia, Michigan)",http://lpsfranklin.ss5.sharpschool.com
Frost Middle School,+1 734 744 2670,14041,Stark Rd,Livonia,MI,48154,Livonia Public Schools School District,2,7;8,,
Garfield Community School,+1 734 744 2810,10218,Arthur,Livonia,MI,48150,Livonia Public Schools School District,,,,
Grant Elementary School,+1 734 744 2720,9300,Hubbard St,Livonia,MI,48150,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Hayes Elementary School,+1 734 744 2725,30600,Louise St,Westland,MI,48185,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Holmes Middle School,+1 734 744 2675,16200,Newburgh Rd,Livonia,MI,48154,Livonia Public Schools School District,2,7;8,,
Hoover Elementary School,+1 734 744 2730,15900,Levan Rd,Livonia,MI,48154,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Jackson Center,+1 734 744 2813,32025,Lyndon St,Livonia,MI,48154,Livonia Public Schools School District,0,PK,,
Johnson Upper Elementary School,+1 734 744 2740,8400,North Hix Rd,Westland,MI,48185,Livonia Public Schools School District,1;2,5;6,,
Kennedy Elementary School,+1 734 744 2745,14201,Hubbard St,Livonia,MI,48154,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Livonia Transition Program,+1 734 744 2615,18600,Haggerty Rd.,Livonia,MI,48152,Livonia Public Schools School District,,,,
N.W. Wayne Trainable Center,+1 734 744 2795,32401,Pembroke St,Livonia,MI,48152,Livonia Public Schools School District,0;1;2,PK;K;1;2;3;4;5;6,,
Niji-Iro Japanese Immersion Elementary School,+1 734 744 2785,36611,Curtis Rd,Livonia,MI,48152,Livonia Public Schools School District,0;1;2,K;1;2;3;4;5;6,,
Randolph Elementary School,+1 734 744 2770,14470,Norman St,Livonia,MI,48154,Livonia Public Schools School District,0;1,K;1;2;3;4,,
Riley Upper Elementary School,+1 734 744 2680,15555,Henry Ruff St,Livonia,MI,48154,Livonia Public Schools School District,1;2,5;6,,
Roosevelt Elementary School,+1 734 744 2775,30200,Lyndon St,Livonia,MI,48154,Livonia Public Schools School District,0;1,PK;K;1;2;3;4,,
Rosedale Elementary School,+1 734 744 2800,36651,Ann Arbor Trl,Livonia,MI,48150,Livonia Public Schools School District,0;1,PK;K;1;2;3;4,,
Stevenson High School,+1 734 744 2660,33500,6 Mile Rd,Livonia,MI,48152,Livonia Public Schools School District,3,9;10;11;12,,
Webster Elementary School,+1 734 774 2795,32401,Pembroke St,Livonia,MI,48152,Livonia Public Schools School District,1;2,1;2;3;4;5;6,,
MacDowell Preparatory Academy,+1 313 494 8141,4201,West Outer Dr,Detroit,MI,48221,MacDowell Preparatory Academy ,0;1;2,K;1;2;3;4;5;6;7;8,,
Madison-Carver Academy,+1 313 486 4626,19900,Mcintyre St,Detroit,MI,48219,Madison-Carver Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
"Martin Luther King, Junior Education Center Academy",+1 313 341 4944,16827,Appoline St,Detroit,MI,48235,"Martin Luther King, Jr. Education Center Academy",0;1;2,K;1;2;3;4;5;6;7;8,,
Marvin L. Winans Academy - Elementary School,+1 313 640 4610,9740,Mckinney St,Detroit,MI,48224,Marvin L. Winans Academy of Performing Arts,0;1,K;1;2;3;4;5,,
Marvin L. Winans Academy Middle School,+1 313 640 4610,9740,Mckinney,Detroit,MI,48224,Marvin L. Winans Academy of Performing Arts,2,6;7;8,,
Allendale Elementary School,+1 313 389 4664,3201,Oakwood Blvd,Melvindale,MI,48122,Melvindale-North Allen Park Schools,1,2;3;4;5,,
Julian O. Strong Middle School,+1 313 389 3330,3303,Oakwood Blvd,Melvindale,MI,48122,Melvindale-North Allen Park Schools,2,6;7;8,,
Melvindale High School,+1 313 389 3320,18656,Prospect St,Melvindale,MI,48122,Melvindale-North Allen Park Schools,3,9;10;11;12,,,Q6814114,Melvindale High School,https://www.melnapschools.com/melvindale/
Rogers Early Elementary School,+1 313 389 3345,5000,Shenandoah Ave,Allen Park,MI,48101,Melvindale-North Allen Park Schools,0;1,PK;K;1,,
Metro Charter Academy,+1 734 641 3200,34800,Ecorse Rd,Romulus,MI,48174,Metro Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Trix Academy,+1 313 426 1020,20045,Joann St,Detroit,MI,48205,Michigan Educational Choice Center,0;1;2,K;1;2;3;4;5;6;7;8,,
New Paradigm College Prep,+1 313 852 1500,2450,S Beatrice St,Detroit,MI,48217,New Paradigm College Prep,0;1,K;1;2;3;4;5,,
New Paradigm Glazer Academy,+1 313 833 1100,2001,La Belle St,Detroit,MI,48238,New Paradigm Glazer-Loving Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
New Paradigm Loving Academy,+1 313 833 1100,1000,Lynn St,Detroit,MI,48211,New Paradigm Glazer-Loving Academy,0;1,K;1;2;3;4;5,,
New School High,+1 734 386 6601,46250,Ann Arbor Road,Plymouth,MI,48170,New School High,3,9;10;11;12,,
Amerman Elementary School,+1 248 465 2100,847,North Center St,Northville,MI,48167,Northville Public Schools,0;1,K;1;2;3;4;5,,
Cooke School,+1 248 344 3550,21200,Taft Rd,Northville,MI,48167,Northville Public Schools,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Hillside Middle School,+1 248 344 3600,775,North Center St,Northville,MI,48167,Northville Public Schools,2,6;7;8,,
Meads Mill Middle School,+1 248 344 3700,16700,Franklin Rd,Northville,MI,48168,Northville Public Schools,2,6;7;8,,
Moraine Elementary School,+1 248 465 2150,46811,8 Mile Rd,Northville,MI,48167,Northville Public Schools,0;1,K;1;2;3;4;5,,
Northville High School,+1 248 344 3800,45700,6 Mile Rd,Northville,MI,48168,Northville Public Schools,3,9;10;11;12,,,Q7059879,Northville High School,
Ridge Wood Elementary School,+1 248 465 2200,49775,6 Mile Rd,Northville,MI,48168,Northville Public Schools,0;1,K;1;2;3;4;5,,
Silver Springs Elementary School,+1 248 465 2300,19801,Silver Spring Dr,Northville,MI,48167,Northville Public Schools,0;1,K;1;2;3;4;5,,
Thornton Creek Elementary School,+1 248 465 2350,46180,West 9 Mile Rd,Novi,MI,48374,Northville Public Schools,0;1,K;1;2;3;4;5,,
Winchester Elementary School,+1 248 465 2400,16141,Winchester Dr,Northville,MI,48168,Northville Public Schools,0;1,K;1;2;3;4;5,,
Oakland International Academy - Elementary School,+1 313 923 0790,4001,Miller St,Detroit,MI,48211,Oakland International Academy,1,2;3;4,,
Oakland International Academy - High School,+1 313 285 8990,2619,Florian St,Hamtramck,MI,48212,Oakland International Academy,3,9;10;11;12,,
Oakland International Academy - K-1,+1 313 347 0249,6111,Miller St,Detroit,MI,48211,Oakland International Academy,0;1,K;1,,
Oakland International Academy - Middle,+1 313 925 1000,8228,Conant St,Detroit,MI,48211,Oakland International Academy,1;2,5;6;7;8,,
Old Redford Academy - Elementary School,+1 313 532 7510,17195,Redford St,Detroit,MI,48219,Old Redford Academy,0;1,K;1;2;3;4,,
Old Redford Academy - High,+1 313 543 3080,8001,West Outer Dr,Detroit,MI,48235,Old Redford Academy,3,9;10;11;12,,
Old Redford Academy - Middle School,+1 313 653 3888,17226,Redford St,Detroit,MI,48219,Old Redford Academy,1;2,5;6;7;8,,
Orchard Academy,+1 248 495 8875,8904,Woodward Ave,Detroit,MI,48202,Orchard Academy,0;1,K;1;2,,
Pathways Academy,+1 313 209 3803,11340,E Jefferson Ave,Detroit,MI,48214,Pathways Academy,2;3,7;8;9;10;11;12,,
Pembroke Academy,+1 313 933 9727,19940,Mansfield St,Detroit,MI,48235,Pembroke Academy,0;1;2,K;1;2;3;4;5;6,,
Plymouth Educational Center,+1 313 831 3280,1460,East Forest Ave,Detroit,MI,48207,Plymouth Educational Center Charter School,0;1;2,K;1;2;3;4;5;6;7;8,,,Q7205800,Plymouth Educational Center,
Plymouth Scholars Charter Academy,+1 734 459 6149,48484,N. Territorial Road,Plymouth,MI,48170,Plymouth Scholars Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Bentley Elementary School,+1 734 397 6360,1100,South Sheldon Rd,Canton,MI,48188,Plymouth-Canton Community Schools,0;1,PK;K;1;2;3;4;5,,
Bird Elementary School,+1 734 416 3100,220,North Sheldon Rd,Plymouth,MI,48170,Plymouth-Canton Community Schools,0;1,K;1;2;3;4;5,,
Canton High School,+1 734 416 2850,8415,North Canton Center Rd,Canton,MI,48187,Plymouth-Canton Community Schools,2;3,6;7;8;9;10;11;12,,
